ID,Label,Entity Text
16922,PRE,玉枢丹
16923,DIS,玉枕疽
16924,DIS,玉顶发
16925,DIS,百会疽
16926,DIS,玉顶疽
16927,SYM,风热喉痹及缠喉风
16928,LIT,玉版
16929,LIT,诸病源候论•虚劳骨蒸候
16930,LIT,抱朴子·内篇
16931,LIT,广成先生玉函经
16932,MED,玉带风
16933,MED,玉带草
16934,MED,吉祥草
16935,PRE,玉泉丸
16936,SYM,五脏气馁
16937,SYM,外消肌肉
16938,SYM,发为消痒
16939,SYM,痘形一朝即结焦粒
16940,SYM,阳明内热
16941,SYM,二便闭结
16942,SYM,温疫斑
16943,SYM,热痰喘嗽
16944,SYM,引饮无度
16945,PRE,玉壶散
16946,PRE,玉真丸
16947,SYM,气逆上行而致的肾厥证
16948,SYM,狂犬咬伤
16949,LIT,喉科方论
16950,MED,玉桔梗
16951,DIS,玉笋症
16952,PRE,玉烛汤
16953,SYM,妇女寒热往来
16954,SYM,汗出热解
16955,SYM,经水短少
16956,SYM,热多
16957,SYM,寒多
16958,PRE,玉烛散
16959,SYM,血虚里热
16960,SYM,妇人经候不通
16961,PRE,玉粉丸
16962,MED,草乌头
16963,SYM,寒痰凝结
16964,PRE,玉粉散
16965,MED,不灰木
16966,SYM,肺经伏热
16967,SYM,夜卧咳嗽
16968,SYM,胎塌皮疮
16969,SYM,雀斑
16970,SYM,粉刺
16971,PRE,玉容散
16972,MED,白鸽粪
16973,MED,白莲蕊
16974,MED,鹰矢白
16975,SYM,面部黑斑
16976,SYM,初起色如尘垢
16977,SYM,日久黑似煤色
16978,SYM,枯暗不泽
16979,SYM,与皮肤相平
16980,PRE,玉容
16981,MED,胎发
16982,MED,猪毛
16983,MED,羊毛
16984,MED,鹅毛
16985,SYM,久不收口
16986,MED,玉绣球
16987,MED,球兰
16988,MED,玉接骨
16989,MED,白接骨
16990,PRE,玉液汤
16991,SYM,七情气郁生葬
16992,SYM,上逆头目眩晕
16993,SYM,心嘈怔悸
16994,PRE,玉液散
16995,SYM,口干作渴
16996,PRE,玉液
16997,MED,甘蔗汁
16998,SYM,牙雌腐烂
16999,SYM,牙宣出血
17000,SYM,面赤发热
17001,MED,玉蕊花
17002,MED,西番莲
17003,MED,玉蝴蝶
17004,LIT,张幸青医案
17005,MED,玉管叶
17006,MED,白鹤仙
17007,MED,白鹤花
17008,PRE,玉嚣散
17009,PRE,甘露散
17010,SYM,小儿伤热
17011,SYM,吐泻黄瘦
17012,SYM,乳脉不行
17013,SYM,身体壮热
17014,SYM,大便涩滞
17015,SYM,中暑烦渴
17016,LIT,药仓启秘
17017,SYM,流火
17018,SYM,疮痈诸毒
17019,SYM,紫赤腐烂
17020,SYM,一切热毒之症
17021,DIS,玉门不闭
17022,LIT,医学折衷
17023,LIT,玉机微义
17024,PRE,玉竹饮子
17025,SYM,痰火而致的痰涎涌盛
17026,SYM,咳逆喘满
17027,SYM,客邪
17028,MED,藕汁
17029,SYM,头额痛
17030,PRE,伏龙肝煎汤
17031,DIS,玉柱骨折
17032,DIS,天柱骨折
17033,LIT,究原方
17034,SYM,滕理不密
17035,SYM,易患感冒
17036,DIS,玉粒分经
17037,DIS,玉粒分精
17038,SYM,初起不疼
17039,SYM,治亦易退
17040,DIS,玉梁骨伤
17041,SYM,耳部肿痛
17042,SYM,耳中流血
17043,SYM,骨肉俱伤
17044,SYM,头痛头晕
17045,PRE,正骨紫金丹
17046,LIT,黄氏医书八种
17047,DIS,玉璐浮睛
17048,DIS,玉联浮满
17049,DIS,玉璐浮瞒
17050,DIS,玉璐遮睛
17051,DIS,玉臀浮满
17052,DIS,玉翁浮瞒
17053,DIS,玉翁浮睛
17054,SYM,赤痛羞明
17055,SYM,风热尚甚
17056,PRE,明目菊花散
17057,SYM,病久红赤不甚
17058,SYM,肝肾亏虚
17059,PRE,通明补肾丸
17060,SYM,疮毒
17061,SYM,捣烂外敷
17062,PRE,玉屑无忧散
17063,SYM,舌颊生疮
17064,SYM,风毒塑塞
17065,SYM,热盛喉闭
17066,SYM,误吞硬物
17067,SYM,诸骨鲤刺
17068,SYM,涎满气急
17069,SYM,闷乱不省人事
17070,LIT,灵枢·寒热
17071,LIT,素问·移精变气论
17072,DIS,击仆
17073,DIS,仆击
17074,LIT,医学纲目·肝胆部
17075,SYM,突然仆倒的
17076,LIT,保生秘要
17077,LIT,杂病源流犀烛·口齿唇舌病源流
17078,LIT,养性书
17079,DIS,正水
17080,DIS,肝水
17081,DIS,肺水
17082,DIS,脾水
17083,DIS,肾水
17084,DIS,胆水
17085,DIS,膀肤水
17086,DIS,胃水
17087,DIS,小肠水
17088,LIT,景岳全书·疟疾
17089,LIT,规中指南
17090,DIS,正疟
17091,LIT,正一法文修真旨要
17092,LIT,难经·四十九难
17093,ACU,正营
17094,DIS,正漏
17095,PRE,正元丹
17096,SYM,妇人月经不调及不孕
17097,LIT,古今医方集成
17098,SYM,命门火衰
17099,SYM,不能生土
17100,SYM,吐利厥冷
17101,SYM,时或阴火上冲
17102,SYM,头面赤热
17103,SYM,眩晕恶心
17104,SYM,浊气逆满
17105,SYM,脐腹胀急
17106,PRE,正元汤
17107,LIT,兰室秘藏·阴痰阴汗门
17108,PRE,固真汤
17109,PRE,正元饮
17110,MED,炒红豆
17111,SYM,早起头晕
17112,SYM,须臾自定
17113,SYM,日以为常
17114,PRE,正气汤
17115,SYM,盗汗阴火盛
17116,SYM,伤寒阴症
17117,SYM,憎寒恶风
17118,SYM,心下痞坚
17119,SYM,吐利咳逆
17120,SYM,呕逆酸水
17121,SYM,怠情嗜卧
17122,SYM,疟疾心痛
17123,PRE,正心汤
17124,MED,羚羊角末
17125,SYM,七情五志
17126,SYM,久犯心神
17127,SYM,妄言妄笑
17128,SYM,不知所苦
17129,DIS,冲头痛
17130,LIT,鲜溪医述·病症辨异
17131,PRE,正舌散
17132,SYM,满头皆痛
17133,SYM,中风舌强语赛
17134,DIS,正伤寒
17135,SYM,身体痛
17136,LIT,伤寒大白
17137,PRE,正阳散
17138,SYM,张口出气
17139,SYM,心下硬
17140,SYM,只额上有汗
17141,SYM,舌黑多睡
17142,SYM,四肢俱冷
17143,LIT,中国接骨图说
17144,MED,茯神木
17145,SYM,仪容不正
17146,DIS,正黄疽
17147,SYM,遍身俱黄
17148,SYM,食已即饥
17149,SYM,小便或赤或不利
17150,SYM,身体如肿
17151,SYM,见表证脉浮
17152,SYM,若寒热
17153,SYM,烦呕
17154,SYM,恶寒身痛
17155,SYM,表不解
17156,PRE,麻黄醇酒汤
17157,SYM,腹满小便不利而赤
17158,PRE,茵陈汤
17159,SYM,胸满呕吐
17160,SYM,黄结上焦
17161,LIT,管子·内业
17162,DIS,正对口疗
17163,LIT,伤寒论·辨少阳病脉证并治
17164,SYM,头疼身痛
17165,SYM,及疹疟初起
17166,SYM,热而兼渴
17167,SYM,湿胜
17168,SYM,胸腹有微滞
17169,SYM,寒气胜而邪不易解
17170,LIT,华佗神医秘传
17171,PRE,正骨紫金丸
17172,SYM,跌打扑坠
17173,SYM,闪挫损伤
17174,SYM,痕血疼痛
17175,MED,功劳根
17176,MED,枸骨根
17177,LIT,素问·针解
17178,PRE,去来汤
17179,SYM,气虚而微感寒湿之邪
17180,SYM,邪冲心包
17181,SYM,心痛忽作忽止
17182,SYM,一日十数遍
17183,SYM,饮食无碍
17184,PRE,去腐散
17185,PRE,千金散
17186,MED,蛇含石
17187,SYM,一切恶疮
17188,SYM,腐肉不脱
17189,LIT,辨证录·心痛门
17190,LIT,素问·汤液醒酸论
17191,PRE,去恶平胃散
17192,MED,炒苍术
17193,SYM,新产之后
17194,SYM,恶露上冲于胃
17195,SYM,时时作秽
17196,PRE,去恶清心汤
17197,MED,熟蒲黄
17198,SYM,恶露上冲于心
17199,SYM,头眩神昏
17200,SYM,不能语言
17201,PRE,去恶清肺汤
17202,SYM,恶露上冲于肺
17203,SYM,气喘鼻掀
17204,SYM,头汗微出
17205,MED,甘石
17206,SYM,精神忧郁
17207,SYM,胃院胀满疼痛
17208,MED,甘泽
17209,MED,美草
17210,MED,蜜草
17211,MED,国老
17212,MED,粉草
17213,SYM,脱腹挛痛
17214,LIT,厘正按摩要术·立法·掐法
17215,DIS,甘疽
17216,SYM,初起如谷粒
17217,SYM,逐渐长大形如瓜萎
17218,SYM,色转紫红
17219,SYM,坚硬疼
17220,PRE,内托黄芪散
17221,SYM,应期不溃
17222,MED,甘菊
17223,LIT,诗经
17224,MED,甘葛
17225,MED,肿手花根
17226,SYM,水肿腹满
17227,SYM,胸胁积液
17228,SYM,寰痕积聚
17229,SYM,痰迷癫痈
17230,SYM,噎隔痞塞
17231,MED,甘蒲
17232,MED,甘蔗
17233,MED,竿蔗
17234,MED,糖梗
17235,SYM,热病津伤
17236,SYM,反胃呕吐
17237,SYM,燥咳
17238,MED,蔗鸡
17239,MED,甘中黄
17240,MED,甘瓜子
17241,SYM,脚气浮肿
17242,LIT,名医传
17243,PRE,甘草汤
17244,SYM,少阴咽痛
17245,SYM,无明显红肿
17246,SYM,无寒热
17247,MED,甘草黄
17248,MED,猪脂
17249,SYM,因针灸伤及皮肤经络而成疮
17250,SYM,流脓不止
17251,SYM,疼痛不已
17252,PRE,甘胆丸
17253,SYM,食醋呛喉
17254,SYM,小儿肺热
17255,SYM,风热上童
17256,SYM,麻疹咽痛
17257,SYM,胃痈
17258,SYM,痰气上重
17259,LIT,王旭高医书六种·退思集类方歌注
17260,PRE,甘菊汤
17261,MED,炒木贼
17262,MED,炒决明子
17263,SYM,内外障璐
17264,MED,甘崇兰
17265,MED,炒白葱仁
17266,SYM,脾气虚
17267,SYM,泄泻急而趋下
17268,SYM,不能稍停
17269,MED,甘蔗皮
17270,LIT,饮膳正要
17271,MED,地蚕
17272,MED,甘露儿
17273,MED,宝塔菜
17274,MED,地枯牛草
17275,SYM,肺结核咳嗽
17276,SYM,肺虚气喘
17277,SYM,病后身体虚赢
17278,LIT,太平惠民和剂局
17279,MED,茵陈蒿
17280,SYM,胃中客热
17281,SYM,牙宣口气
17282,SYM,齿眼肿烂
17283,SYM,疮疹黄疽
17284,SYM,肢体微肿
17285,SYM,时身热
17286,MED,甘露秧
17287,PRE,甘嚣散
17288,PRE,下露散
17289,PRE,甘竹茹汤
17290,SYM,产后内虚
17291,SYM,烦热短气
17292,LIT,杂病源流犀烛·奇经八脉门
17293,PRE,甘李根汤
17294,MED,李根皮
17295,SYM,冲气犯心
17296,SYM,烦热
17297,SYM,身上浮冷
17298,SYM,热汗自泄
17299,SYM,欲得水自灌
17300,LIT,本草纲目·序例
17301,MED,甘青青兰
17302,PRE,甘露饮子
17303,LIT,王室养生保健全书
17304,PRE,甘草小麦大枣汤
17305,MED,甘李根白皮
17306,SYM,掣痛不得屈伸
17307,SYM,近之则痛剧
17308,SYM,伤寒中风
17309,SYM,医反下之
17310,SYM,其人下利日数十行
17311,SYM,心下痞硬而满
17312,SYM,干呕心烦不得安
17313,SYM,及狐惑病
17314,SYM,蚀于上部
17315,PRE,甘草粉蜜汤
17316,SYM,蛔虫扰心痛
17317,SYM,令人吐涎
17318,PRE,甘草麻桂汤
17319,SYM,寒湿腹胀
17320,SYM,身重身冷无汗
17321,PRE,甘姜等术汤
17322,PRE,甘草干姜茯苓白术汤
17323,PRE,甘桔防风汤
17324,SYM,痘疹后
17325,SYM,余毒未净
17326,PRE,甘桔射干汤
17327,LIT,篙崖尊生全书
17328,SYM,咽隔塑闷
17329,PRE,甘遂半夏汤
17330,SYM,留饮欲去
17331,SYM,病者脉伏
17332,SYM,其人欲自利
17333,SYM,利反快
17334,SYM,虽利
17335,SYM,心下续坚满
17336,PRE,甘露消毒丹
17337,LIT,医效秘传
17338,PRE,普济解毒丹
17339,SYM,湿热并重
17340,MED,小麦
17341,SYM,喜悲伤
17342,SYM,欲哭
17343,SYM,数欠伸
17344,PRE,肾着汤
17345,SYM,肾着之病
17346,SYM,其人身体重
17347,SYM,腰中冷
17348,SYM,如坐水中
17349,SYM,形如水状
17350,SYM,反不渴
17351,SYM,小便自
17352,SYM,饮食如故
17353,SYM,病属下焦
17354,SYM,身劳汗出
17355,SYM,夜里冷湿
17356,SYM,久久得之
17357,SYM,腰以下冷痛
17358,SYM,腹重如带五千钱
17359,LIT,四库全书
17360,LIT,千金方养生书
17361,LIT,不谢方
17362,LIT,伤寒论阳明病释
17363,LIT,内经运气病释
17364,LIT,内经遗篇病释
17365,LIT,内经运气表
17366,LIT,内经难字音义
17367,LIT,重订戴北山广温热论
17368,LIT,重订·傅青主女科
17369,LIT,重订绮石理虚元鉴
17370,LIT,校正王朴庄伤寒论注
17371,LIT,伤寒论附余
17372,LIT,伤寒例新注
17373,LIT,读伤寒论心法
17374,LIT,回澜说
17375,LIT,时节气候决病法
17376,MED,艾子
17377,MED,艾片
17378,SYM,腹中冷痛
17379,LIT,如宜方
17380,MED,艾纳香
17381,MED,冰片艾
17382,LIT,灵枢·官能
17383,MED,艾纳香根
17384,SYM,跌打察痛
17385,PRE,艾附暖宫丸
17386,SYM,妇人子宫虚冷
17387,SYM,带下白淫
17388,SYM,四肢酸痛
17389,SYM,倦怠无力
17390,SYM,面色无泽
17391,SYM,肚腹时痛
17392,SYM,婚久不孕
17393,MED,古山龙
17394,MED,黄连藤
17395,SYM,脚癣感染
17396,MED,古羊藤
17397,MED,南苦参
17398,MED,有毛老鸦嘴
17399,SYM,肠炎泄泻
17400,MED,古钩藤
17401,MED,白叶藤
17402,MED,白浆藤
17403,MED,半架牛
17404,MED,牛角藤
17405,PRE,古二母散
17406,MED,负母
17407,LIT,增注徐徊溪古方新解
17408,SYM,挟风泻痢
17409,MED,草劳子
17410,SYM,肺痈胸满喘咳
17411,SYM,身面浮肿
17412,LIT,旧唐书·经籍志
17413,PRE,古雄心肾丸
17414,SYM,劳损心肾
17415,SYM,惊悸怔忡
17416,SYM,遗精盗汗
17417,SYM,腰痛脚痰
17418,LIT,古今名医汇粹
17419,LIT,古今医案按
17420,PRE,古今录验续命汤
17421,LIT,康平伤寒论
17422,LIT,素间玄机原病式
17423,LIT,格致余论
17424,LIT,局方发挥
17425,LIT,金匮钩玄
17426,LIT,伤寒琐言
17427,LIT,方言
17428,LIT,广雅
17429,LIT,解毒编
17430,LIT,汇集经验方
17431,LIT,怪疾奇方
17432,MED,节节红
17433,MED,赶风柴
17434,MED,虾钳菜
17435,MED,耐惊菜
17436,MED,曲节草
17437,SYM,小便淋痛
17438,SYM,蛇伤
17439,SYM,捣敷
17440,MED,卿鱼胆草
17441,MED,节节草
17442,MED,问荆
17443,MED,节节珠
17444,MED,冰糖草
17445,MED,野甘草
17446,MED,节骨草
17447,LIT,丹台玉案
17448,MED,九节营蒲
17449,PRE,节斋化痰丸
17450,SYM,热痰郁于心肺胸隔
17451,SYM,稠粘难咯
17452,SYM,多毛焦
17453,SYM,面色白如枯骨
17454,LIT,灵枢·禁服
17455,LIT,吕氏春秋·本味篇
17456,LIT,格致余论·茹淡论
17457,MED,象牙
17458,SYM,咽喉诸症
17459,LIT,灵枢经
17460,LIT,本草发明切要
17461,LIT,本草经读
17462,LIT,本经序疏要
17463,LIT,宝庆本草折衷
17464,LIT,增补图象本草备要汇笺
17465,LIT,本草集要
17466,LIT,本草蒙荃
17467,LIT,中西汇通医书五种
17468,LIT,增补四家本草原义
17469,LIT,神农本草经百种录
17470,LIT,本草经解要
17471,LIT,图经
17472,LIT,图经本草
17473,LIT,本草经
17474,LIT,唐本草
17475,LIT,开宝本草夕·气嘉佑本草
17476,LIT,唐书万艺文志
17477,LIT,本草分队
17478,LIT,本草害利
17479,LIT,素问·遗篇
17480,LIT,续本事方
17481,PRE,本事盆甲丸
17482,SYM,久咳肺阴虚
17483,LIT,本草经解
17484,LIT,医学读书志
17485,LIT,一作姚球
17486,LIT,集效方
17487,LIT,本草纲目博议
17488,LIT,本草乘雅
17489,LIT,本草万方针线
17490,PRE,术米汤
17491,MED,夏各
17492,SYM,胸慈痰稠
17493,SYM,食少体倦
17494,LIT,近效方
17495,SYM,双虚头重眩
17496,SYM,苦极
17497,SYM,不知食味
17498,SYM,伤寒八、九日
17499,SYM,身体疼烦
17500,SYM,不呕不渴
17501,SYM,大便硬
17502,SYM,小使自利
17503,SYM,脉浮虚而宁裔
17504,PRE,术桂汤
17505,PRE,麻黄苍术汤
17506,SYM,寒湿所客
17507,SYM,胃脱痛
17508,PRE,可保立苏汤
17509,MED,核桃
17510,SYM,病久气虚
17511,SYM,两目天吊
17512,SYM,口流涎沫
17513,MED,左扭
17514,LIT,产科一得
17515,SYM,真阴肾水不足
17516,SYM,不能滋养营卫
17517,SYM,渐至衰弱
17518,SYM,虚热往来
17519,SYM,神不守舍
17520,SYM,血不归原
17521,SYM,虚损伤阴
17522,SYM,遗淋不禁
17523,SYM,气虚昏晕
17524,SYM,眼花耳聋
17525,SYM,如真阴失守
17526,SYM,虚火炎上
17527,SYM,干枯多痰
17528,SYM,夜热骨蒸
17529,SYM,小便混浊不利
17530,SYM,血虚微滞
17531,SYM,腰膝痊痛
17532,SYM,脏平无火
17533,SYM,肾气不充
17534,SYM,腰酸遗泄
17535,SYM,口燥盗汗
17536,SYM,肺热而烦
17537,SYM,心热而躁
17538,SYM,脾热易饥
17539,SYM,肾热骨蒸
17540,SYM,血热妄动
17541,SYM,阴虚不宁
17542,SYM,上实下虚
17543,SYM,血虚而燥滞
17544,DIS,左右串病
17545,DIS,搭串
17546,DIS,左右搭
17547,LIT,外科理例夕卷一
17548,DIS,左阴疮
17549,SYM,内热外寒
17550,SYM,肿大如鳗鲤瘟
17551,LIT,补缺肘后方
17552,PRE,左牡蝠
17553,PRE,左金丸毛丹
17554,PRE,回令丸
17555,PRE,英连丸
17556,PRE,四金丸
17557,PRE,左经丸
17558,MED,生黑豆
17559,SYM,半身瘫痪
17560,SYM,筋骨诸痰
17561,SYM,手足不随
17562,SYM,不能行步运动
17563,DIS,左胁痛
17564,LIT,古今医彻·胁痛
17565,SYM,夜痛或午后发
17566,LIT,证治准绳·胁痛
17567,MED,左转藤
17568,MED,海金沙草
17569,DIS,左雀舌
17570,LIT,中藏经·论痹
17571,LIT,类证治裁·中风厂
17572,DIS,左偏枯
17573,SYM,左半身不遂
17574,DIS,左瘫
17575,PRE,左慈丸
17576,LIT,饲鹤亭集方
17577,PRE,耳聋左慈丸
17578,LIT,小儿推拿广意·中卷·杂症门
17579,LIT,但戈幼科推拿秘书·推拿病症分类·目疾门
17580,LIT,小儿推拿广意夕·位于左手中指远端指骨的挠侧边缘·戈厘正按摩要术·立法·针法
17581,LIT,寿世青编·十二段动功
17582,LIT,难经·三十六难
17583,MED,左转藤灰
17584,LIT,幼科推拿秘书·穴象·法·穴道图象·穴在面者
17585,SYM,半身不遂之证
17586,SYM,右痪
17587,LIT,寿世保元·中风
17588,PRE,上池饮
17589,DIS,左右偏头风
17590,SYM,久则左发损左目
17591,SYM,右发损右目
17592,MED,葱
17593,ACU,太阳
17594,ACU,丝竹空
17595,LIT,史记·范唯传
17596,LIT,灵枢·本输卜属足阳明胃经
17597,ACU,井穴
17598,SYM,咽喉仲痛
17599,SYM,胃院疼痛
17600,DIS,厉虱
17601,DIS,厉疽
17602,DIS,厉痈
17603,SYM,若初起红肿疼痛
17604,SYM,溃破有脓
17605,SYM,局部色黯
17606,SYM,痛不显
17607,SYM,不易成脓
17608,SYM,溃破清稀
17609,PRE,活命饮
17610,SYM,将溃
17611,DIS,石丁
17612,SYM,皮肉相连
17613,SYM,色乌黑如豆
17614,SYM,甚硬
17615,SYM,刺之不入
17616,SYM,肉微疼
17617,LIT,科万全方传灯
17618,ACU,命门
17619,ACU,精露
17620,LIT,郑氏女科
17621,MED,石皮
17622,MED,石兰
17623,MED,飞刀剑
17624,MED,金汤匙
17625,MED,单叶草
17626,SYM,泌尿系结石
17627,DIS,石水
17628,SYM,渐至肿及遍身
17629,LIT,医门法律·胀病论
17630,LIT,医门法律·水肿
17631,MED,矿灰
17632,SYM,头癣
17633,SYM,赘差庆
17634,SYM,黑痣
17635,MED,石衣
17636,ACU,石关
17637,MED,石苔花
17638,MED,乳花
17639,MED,梅醉
17640,SYM,视物模糊
17641,SYM,小便热痛
17642,MED,石蕊
17643,MED,石豆
17644,MED,麦解
17645,LIT,竹林寺产科
17646,LIT,礼记内则
17647,MED,石育
17648,MED,扁青
17649,DIS,石油
17650,MED,石柏
17651,MED,地柏枝
17652,MED,石胆
17653,LIT,难经·十五难
17654,DIS,石疡
17655,MED,石莲
17656,MED,红孩儿
17657,MED,石药
17658,MED,海白菜
17659,MED,海葛芭
17660,MED,绿菜
17661,DIS,喉炎
17662,DIS,痪瘤
17663,SYM,状如桃李
17664,SYM,渐渐增大
17665,DIS,石痈
17666,PRE,黄芪当归散
17667,MED,石黄
17668,MED,石料
17669,MED,林兰
17670,MED,千年润
17671,MED,黄草
17672,MED,金石解
17673,MED,霍石解
17674,MED,川石解
17675,SYM,口干燥渴
17676,SYM,病后虚热
17677,SYM,阴伤目暗
17678,SYM,肾虚腰脚软弱
17679,SYM,小便涩痛
17680,LIT,诸病源候论·石候
17681,LIT,张氏医通·淋
17682,PRE,神效琥珀散
17683,PRE,石苇散
17684,PRE,独圣散
17685,MED,石首鱼脑骨
17686,MED,老鸦蒜
17687,MED,独蒜
17688,MED,野蒜
17689,MED,龙爪草头
17690,DIS,石蛾
17691,SYM,喉核一侧或两侧肿大
17692,SYM,触之石硬
17693,SYM,微疼或不疼
17694,MED,石碱
17695,SYM,急性热病高热
17696,SYM,大汗
17697,SYM,发斑发疹
17698,SYM,中暑自汗
17699,SYM,肺热咳喘
17700,SYM,胃热头痛
17701,SYM,眼肿
17702,SYM,暴发赤眼
17703,SYM,创伤
17704,SYM,溃疡久不收敛
17705,DIS,石瘾
17706,LIT,证治准绳·杂病厂
17707,MED,太白树
17708,MED,石濡
17709,MED,京顶茶
17710,MED,石云茶
17711,DIS,石瘤
17712,LIT,中西合纂外科大全
17713,MED,燕子石
17714,SYM,热泪涩痛
17715,SYM,拳毛倒睫
17716,SYM,眼目障翁
17717,DIS,石痪
17718,SYM,颈部肿块
17719,SYM,凹凸不平
17720,SYM,坚硬不移
17721,SYM,易怒多汗
17722,SYM,胸闷心悸
17723,MED,石蟹
17724,MED,蟹化石
17725,MED,石三七
17726,MED,石吊兰
17727,MED,石上柏
17728,MED,地侧柏
17729,MED,梭罗草
17730,MED,山扁柏
17731,DIS,滋养叶肿瘤
17732,DIS,鼻咽癌
17733,DIS,肺癌
17734,DIS,肝癌
17735,MED,石上香
17736,MED,石上莲
17737,MED,石门坎
17738,MED,鸡骨草
17739,MED,石打穿
17740,MED,石龙子
17741,MED,四脚蛇
17742,MED,马蛇子
17743,DIS,乳腺癌
17744,SYM,镰疮久不愈
17745,MED,石龙茜
17746,MED,水毛莫
17747,MED,胡椒菜
17748,MED,野芹菜
17749,MED,小水杨梅
17750,MED,石龙藤
17751,MED,络石藤
17752,MED,鱼鳖金星
17753,MED,石瓜子
17754,MED,石橄榄
17755,MED,石穿盘
17756,MED,石英肉
17757,SYM,热病津伤口渴
17758,MED,石半夏
17759,MED,石白菜
17760,MED,岩白菜
17761,MED,石斑豆
17762,MED,岩泽兰
17763,SYM,肺热咳嗽痰多
17764,SYM,妇女崩漏、痛经
17765,MED,石竹子
17766,MED,岩笋
17767,MED,石竹根
17768,MED,竹凌霄
17769,MED,石防风
17770,MED,珊瑚菜
17771,MED,鲍鱼壳
17772,SYM,高血压引起的头痛
17773,SYM,惊搐
17774,DIS,白内障
17775,DIS,肺结核发热
17776,SYM,溃疡
17777,MED,石灰草
17778,MED,芸香草
17779,MED,石祁蛇
17780,MED,石花菜
17781,MED,海菜
17782,MED,草珊瑚
17783,PRE,石苇瞿麦散
17784,MED,葵子
17785,SYM,溺时刺痛
17786,SYM,膀胧有热
17787,SYM,小便淋沥频数
17788,SYM,胞中满急
17789,MED,石松子
17790,MED,石松碱
17791,LIT,温病全编
17792,LIT,证辨伤寒论
17793,LIT,明医显微论
17794,MED,石卷柏
17795,MED,充州卷柏
17796,MED,石楠叶
17797,MED,亲茶
17798,SYM,阳痞
17799,MED,南藤
17800,MED,爬岩吞
17801,MED,石指甲
17802,MED,垂盆草
17803,MED,石养带
17804,MED,瘫子草
17805,MED,热痒草
17806,MED,紫花草
17807,MED,野香茹
17808,SYM,热徘
17809,MED,石钟乳
17810,MED,石胡椒
17811,PRE,石珍散
17812,SYM,天泡疮作烂疼痛
17813,SYM,脓水淋漓
17814,MED,石珊瑚
17815,MED,营实
17816,MED,石香蒸
17817,LIT,四声本草
17818,MED,华莽芋
17819,MED,痒子草
17820,SYM,夏月感冒
17821,SYM,中暑呕吐
17822,SYM,跌打痕痛
17823,SYM,痒子
17824,MED,石肛豆
17825,MED,石钻子
17826,LIT,江西省防治慢性气管炎资料汇编
17827,MED,钻石风
17828,MED,石荷叶
17829,MED,虎耳草
17830,MED,石种陀
17831,MED,羊膻草
17832,SYM,泌尿系感染
17833,SYM,胃痛腹胀
17834,DIS,血栓闭塞性脉管炎
17835,MED,昌阳
17836,MED,尧韭
17837,SYM,胸腹闷胀
17838,SYM,中暑腹痛
17839,MED,石棠花
17840,MED,石硫黄
17841,MED,石窝蛋
17842,MED,马骆卵
17843,LIT,正骨疗法
17844,LIT,石筱山医案
17845,PRE,石楠散
17846,SYM,肉实极
17847,SYM,淫淫如鼠走
17848,SYM,津液脱
17849,SYM,四肢急痛
